,base_text,tweet_class
851,"Do you need Police assistance but don't know your exact location? If you have GPS, #What3Words can pin your location down to 3 metres, and can be used online or via the official app. Find out more about the app at:",0
852,"On 16th June 2014, new legislation was introduced, which means that forced marriage is now a crime. Find out more at:",0
853,"Don’t fall victim to fraudsters over the Christmas period. Take our advice, watch the video below #GMPChristmas #LookAfterYoursELF",0
854,"Need to call 999 but too scared to speak or make a noise? Press 55 when dialling 999 from a mobile, this then tells the police that the call is a genuine emergency #SilentSolution #MakeYourselfHeard",0
855,"Children who are exposed to domestic abuse in the home may have difficulties learning, limited social skills, be more likely to use violence or suffer from severe depression and anxiety. Help is available:",0
856,"Would your friends still want to know you if you were placed on the sex offenders register? Looking at indecent images of children is a crime. No excuses, you will be caught. Get help at:",0
857,"Going out? Make sure you leave your house secure. Keep yourself and your belongings safe, take our advice #GMPChristmas #LookAfterYoursELF",0
858,#CaughtOnCamera West Yorkshire Police need your help identifying this person in Bradford in relation to the crime of : Burglary Business #police,0
859,We are currently recruiting Special Constables. Specials have the same powers as regular police officers but they give up their time voluntarily. If you’d like to make a difference to the communities of West Yorkshire apply now.,0
860,"#WATCH | Out celebrating over the Festive Period? #Christmas can be a sociable time but remember to keep yourself safe. Stay with your friends, arrange your way home before you go out and keep your valuables safe and out of sight.",0
861,"#Gallery | Today, 23 December 2019, saw a celebration event take place as the latest Greater Manchester Police apprentices successfully complete their courses. @CCIanHopkins handed out certificates and congratulated them on their work. View the album here:",0
862,"Bought your child a new phone for Christmas?

 We know how hard you must have saved for it, and wouldn’t want to see it gone.

 Make sure you’ve set their phone up to be tracked before you put it under the tree.",0
863,It's important that parents take an interest in what their children are doing online #WhoRUTalking2,0
864,West Yorkshire Police is committed to tackling forced marriage and will treat all reports sensitively to support victims. More at:,0
865,"This year, we have more dedicated roads policing officers working on the roads of West Yorkshire to prevent the devastation that drink or drug driving can cause.

Don’t take the risk. 

#WYPTheCost",0
866,Registration for West Yorkshire Community Alert is free. Make sure you sign up for information about crime in your area.,0
867,Thinking of #runningaway? Whatever the problem there are people who can help,0
868,"We are looking for quick-thinking problem solvers who want to make a difference to the West Yorkshire communities, to join our Special Constabulary. Do you have what it takes?",0
869,"Going missing? Secretive behaviour? New adult friends? Skipping school? Do you ""Know The Signs""?",0
870,Going out for some drinks tonight? One punch could shatter your world. You could end up in prison for manslaughter if you get involved in a drunken fight. Take a breath and count to ten...,0
871,Going out for the evening? Use timer switches to turn lights on when you are out. Alternate the times and lights that you use. Find out more at:,0
872,"Have you ever thought about being a PCSO? We’re recruiting now! Recruitment closes at 4pm on Monday (23rd December). 

Click here to find out more",0
873,"Over the festive period, many of us will be out for meals, drinks and nights out. 

We are asking people to plan ahead and think about how they are going to get home on a night and also about their plans for the following morning.

#WYPTheCost",0
874,"Did you know, you can report crime through our website, in your own time and at your own convenience. Our website is fully responsive and designed for use on smartphones &amp; tablets. Save time, do it online. #ClickB4UCall",0
875,"If you notice a property on your street that you think could be home to modern slavery, you can contact the Modern Slavery Helpline on 08000 121 700",0
876,"There are over 400 people missing across Greater Manchester, and we know this time of year can be particularly difficult.

We want to remind people of the support which is out there, and to encourage anyone who may have any information to come forwards.",0
877,It can seem daunting for some parents trying to keep up with the latest technology. Check out our website for helpful links and helplines for simple and practical advice. #YourChild:,0
878,There are Safeguarding Units across West Yorkshire that understand forced marriage and know how to help. More at:,0
879,#CaughtOnCamera West Yorkshire Police need your help identifying this person in Calderdale in relation to the crime of : Make off Without Payment #police,0
880,FGM has lifelong consequences for us all. Let's protect our girls. Visit  to find out more. #EndFGM,0
881,#CaughtOnCamera West Yorkshire Police need your help identifying this person in Leeds in relation to the crime of : Theft Of Vehicle #police,0
